SPM-SUM 35-34 From: split LAN_All species 35 35 34 34 30 30 (198).txt: selecting rows from 1 to 35
2.639392574	2.802852223	2.033630344	2.20189763	2.889389685	1.98074634	2.918235505	1.870170694	0.60576223	2.211512903	0.504801858	2.004784523	0.850951704	1.572097216	4.014376683	1.721133955	2.658623121	1.322100105	3.240347167	1.293254285	
2.56718902	2.894096985	1.990292611	2.283548285	2.764295293	2.091249482	2.797947583	1.96144779	0.519206768	2.230666114	0.413442426	2.004715021	0.841307263	1.576850184	4.023852452	1.850875978	2.658530951	1.413396202	3.24023483	1.389358851	
2.598912514	2.859769903	1.966091809	2.202795736	2.845277826	1.990245271	2.869431288	1.864647268	0.434762316	2.115843273	0.347809853	1.898462115	0.758418708	1.492683953	4.106088544	1.724557188	2.642388745	1.28496418	3.251055988	1.26564141	
2.734267611	2.700451581	2.062777862	2.115917339	2.913009487	1.888866848	2.946825517	1.782587895	0.734290949	2.125579062	0.628011996	1.89369771	0.985495747	1.468581897	4.077247109	1.647323773	2.768083642	1.275347437	3.270493238	1.25119313	
2.714944165	2.753591057	2.082101308	2.1207482	2.995134132	1.89369771	3.028950163	1.787418756	0.608688549	2.111086477	0.507240458	1.888866848	0.927525409	1.449258451	4.260819846	1.63766205	2.82605398	1.227038822	3.40575736	1.198053653	
2.797068811	2.676297273	2.294659214	2.106255616	3.067597055	1.917852017	3.096582224	1.797080479	0.937187132	2.053116139	0.821246456	1.792249618	1.207715376	1.371964667	4.280143293	1.690801526	2.879193456	1.231869684	3.50237459	1.227038822	
2.739130435	2.724637681	2.275362319	2.173913043	2.956521739	2.004830918	2.975845411	1.893719807	1.009661836	2.164251208	0.917874396	1.961352657	1.241545894	1.565217391	3.990338164	1.763285024	2.787439614	1.405797101	3.246376812	1.38647343	
2.6297773	2.870159138	1.913439425	2.21632054	2.82208277	2.004784523	2.855736227	1.894208878	0.499994222	2.173051809	0.403841487	1.975938703	0.754798969	1.538443759	4.124952328	1.764402686	2.644200211	1.336523015	3.269192988	1.307677195	
2.658653846	2.740384615	2.019230769	2.120192308	2.903846154	1.894230769	2.927884615	1.778846154	0.615384615	2.120192308	0.504807692	1.870192308	0.879807692	1.447115385	4.115384615	1.644230769	2.711538462	1.221153846	3.264423077	1.1875	
2.644108541	2.682568301	2.134516713	2.168169003	2.841214814	1.990292611	2.855637224	1.884528269	0.937456664	2.177783944	0.812462443	1.92298803	1.148985348	1.567235244	3.9036657	1.745111637	2.658530951	1.398973792	3.158507839	1.365321501	
